id,host,question_username,question_score,question_views,question_favs,answers_count,answers_max_score,answers_mean_score,question_title,question_body,answer_username,answer,answer_score,is_answer_accepted
6,arduino.stackexchange.com,sachleen,3.64315232990648,4.790716138441727,4.797059431122041,4.247928567048389,3.6461982590197737,3.8465161705420905,What are (or how do I use) the power saving options of the Arduino to extend battery life?,"For solar &amp; battery powered projects, decreasing power consumption is a necessity.

I know a little bit about using a timer and interrupt to put the microcontroller into sleep when it isn't doing anything.

I have also read that you can disable some peripherals to further save power.

Here is a page explaining these: Power Saving Techniques

My question:


What other techniques are there to save power?
Are there any libraries that make using these AVR features easier?

",Ricardo,"Note: I wanted to point out that, even though my answer was accepted, the reader (you) should really read Anindo's answer first if you really want to save energy with any Arduino board. Once you address those items in your design, then you should read my answer and worry about how to set the MCU into low power mode.

Having said that, there are several techniques to make an Arduino save power. I'll list a few and then point you to a page that explains them all in more detail.


While the controller isn't doing anything important (between one read of a sensor and the next, for example), you can put the controller into one of the sleep modes below, with the command set_sleep_mode (SLEEP_MODE_PWR_DOWN). Next to each mode is the approximate power consumption of each mode. 


SLEEP_MODE_IDLE: 15 mA
SLEEP_MODE_ADC: 6.5 mA
SLEEP_MODE_PWR_SAVE: 1.62 mA
SLEEP_MODE_EXT_STANDBY: 1.62 mA
SLEEP_MODE_STANDBY : 0.84 mA
SLEEP_MODE_PWR_DOWN : 0.36 mA

Disable brown-out detection (the circuitry that turns off the controller when low voltage is detected).
Turn off ADC (analog to digita conversion)
Use the internal clock


Then, when you put the controller to sleep, you need to use one or more mechanisms below to wake up the controller and do something with it:


Wake up with a signal
Wake up with a timer


This is a summary I made from -


Nick Gammon's article: Power saving techniques for microprocessors.


That article applies mostly to ATmega328P, but the technique applies to other Arduino compatible controllers as well. As TheDoctor said well, you will need to check the datashet to make sure your controller suports any of those techniques and how to do it more precisely.
",3.972449528477347,2.144146371199283
176,arduino.stackexchange.com,sachleen,3.777138009900567,6.453496774234846,4.410767326340682,6.769892497508446,3.761203719824554,2.3578483572962186,How do I print multiple variables in a string?,"Say I have some variables that I want to print out to the terminal, what's the easiest way to print them in a string?

Currently I do something like this:

Serial.print(""Var 1:"");Serial.println(var1);
Serial.print("" Var 2:"");Serial.println(var2);
Serial.print("" Var 3:"");Serial.println(var3);


Is there a better way to do this?
",asheeshr,"ardprintf is a function that I hacked together which simulates printf over the serial connection. This function (given at the bottom) can be pasted in the beginning of the files where the function is needed. It should not create any conflicts.

It can be called similar to printf. See it in action in this example:


void setup()
{
  Serial.begin(9600);
}

void loop()
{
  int l=2;
  char *j = ""test"";
  long k = 123456789;
  char s = 'g';
  float f = 2.3;

  ardprintf(""test %d %l %c %s %f"", l, k, s, j, f);

  delay(5000);

}


The output as expected is:

test 2 123456789 g test 2.30




The function prototype is:

int ardprintf(char *, ...);


It returns the number of arguments detected in the function call. 

This is the function definition:

#ifndef ARDPRINTF
#define ARDPRINTF
#define ARDBUFFER 16
#include &lt;stdarg.h&gt;
#include &lt;Arduino.h&gt;

int ardprintf(char *str, ...)
{
  int i, count=0, j=0, flag=0;
  char temp[ARDBUFFER+1];
  for(i=0; str[i]!='\0';i++)  if(str[i]=='%')  count++;

  va_list argv;
  va_start(argv, count);
  for(i=0,j=0; str[i]!='\0';i++)
  {
    if(str[i]=='%')
    {
      temp[j] = '\0';
      Serial.print(temp);
      j=0;
      temp[0] = '\0';

      switch(str[++i])
      {
        case 'd': Serial.print(va_arg(argv, int));
                  break;
        case 'l': Serial.print(va_arg(argv, long));
                  break;
        case 'f': Serial.print(va_arg(argv, double));
                  break;
        case 'c': Serial.print((char)va_arg(argv, int));
                  break;
        case 's': Serial.print(va_arg(argv, char *));
                  break;
        default:  ;
      };
    }
    else 
    {
      temp[j] = str[i];
      j = (j+1)%ARDBUFFER;
      if(j==0) 
      {
        temp[ARDBUFFER] = '\0';
        Serial.print(temp);
        temp[0]='\0';
      }
    }
  };
  Serial.println();
  return count + 1;
}
#undef ARDBUFFER
#endif


**To print the % character, use %%.*



Now, available on Github gists.
",4.097745345131345,2.144146371199283
176,arduino.stackexchange.com,sachleen,3.777138009900567,6.453496774234846,4.410767326340682,6.769892497508446,3.761203719824554,2.3578483572962186,How do I print multiple variables in a string?,"Say I have some variables that I want to print out to the terminal, what's the easiest way to print them in a string?

Currently I do something like this:

Serial.print(""Var 1:"");Serial.println(var1);
Serial.print("" Var 2:"");Serial.println(var2);
Serial.print("" Var 3:"");Serial.println(var3);


Is there a better way to do this?
",user270049,"I am newbie in Arduino world, but I recently found that this is just a regular C++ (without exceptions and probably polymorphism). But you still can enjoy templates. So my solution is to use following templates:

void myprint(void)
{
  Serial.println("""");
}

template&lt;typename ...Args&gt;
void myprint(const uint64_t &amp; val, Args &amp;&amp; ...args)
{
  serialPrintUint64(val);
  myprint(args...);
}

template&lt;typename T, typename ...Args&gt;
void myprint(const T &amp; t, Args &amp;&amp; ...args)
{
  Serial.print(t);
  myprint(args...);
}

....

// somewhere in your code
myprint(""type: "", results.decode_type, 
        ""\t value: "", results.value, 
        ""\t addr: "", results.address,
        ""\t cmd: "", results.command);


Nice thing here is that it does not use any extra memory and extra processing here. 
",1.2375881131933,0.0
186,arduino.stackexchange.com,sachleen,2.65669797769803,4.585503521438499,1.0205554626321556,1.8294832541980406,2.9885964290925857,3.6661804309858605,Button state changing randomly,"I have a push button wired to my Arduino but it seems to be triggering randomly.

I have one pin of the button connected to pin 2 on the arduino and the other connected to ground.

void setup() {
    Serial.begin(9600);

    pinMode(2, INPUT);
}

void loop() {
    Serial.println(digitalRead(2));
}


I expect it to print 1 continuously and go to 0 when I press the button down but sometimes it shows 0 even when I don't touch it.
",sachleen,"When a button is connected in that configuration, the input is what's called floating, meaning it's not a 0 or a 1. When the button is pressed, it is connected to ground, so that's definitely a 0, but when it's not pressed down, we don't know the value of the pin.

Pull Up Resistor

We need to include what's called a ""pull-up"" resistor to pull the signal up to a logic 1 when the button is not pressed.



Image from Sparkfun

What this means is when the button is not pressed, the Arduino reads a logic 1. When the button is pressed, the current flows through the resistor to ground and the Arduino reads a logic 0.

Internal Pull Up Resistor

The Arduino also has internal pull up resistors so you don't necessarily have to add an extra component to your circuit. There are a couple of ways to use this.

You used to have to do it like this:

pinMode(pin, INPUT);           // set pin to input
digitalWrite(pin, HIGH);       // turn on pullup resistors


Now we can do it simply in one line:

pinMode(pin, INPUT_PULLUP);


This enables the 20k pull up resistor on that pin. The input will no longer be floating when the button is not pressed.

Note: This only works when the other end is connected to ground.
",3.256007389666614,0.0
261,arduino.stackexchange.com,sachleen,2.516310727213411,4.824380482116806,0.0,3.658966508396081,2.2718937478551835,1.6480253232886726,Serial data showing up weird,"I have a simple sketch that prints out ""Hello World"" to the serial, but I'm getting a bunch of gibberish instead.

void setup() {
    Serial.begin(9600);
}

void loop() {
    Serial.println(""Hello World"");
    delay(1000);
}


Why isn't it printing ""Hello World"" like the code says?
",tmaster,"I spent half an hour trying to solve that, and it was my Arduino Pro Mini that is 3.3V and I had selected 5V in the Arduino IDE (on PC).   Serial print never works like that even with same baud rate defined.

Select the correct board in the Arduino IDE.

To be clear, the correct processor (voltage/clock speed) under the Tools tab has to be selected.
",0.0,0.0
261,arduino.stackexchange.com,sachleen,2.516310727213411,4.824380482116806,0.0,3.658966508396081,2.2718937478551835,1.6480253232886726,Serial data showing up weird,"I have a simple sketch that prints out ""Hello World"" to the serial, but I'm getting a bunch of gibberish instead.

void setup() {
    Serial.begin(9600);
}

void loop() {
    Serial.println(""Hello World"");
    delay(1000);
}


Why isn't it printing ""Hello World"" like the code says?
",John Doe,"Sachleen's answer (above) says: 

The board and terminal are probably not using the same baud rate. 
Check the bottom right corner of the Arduino Serial Terminal
and make sure it is set to 9600.


If this number is 9600, and you still get garbled data, check the output you obtained when uploading the code. It should read something like:

Sketch uses 2754 bytes (8%) of program storage space. Maximum is 30720 bytes.
Global variables use 195 bytes (9%) of dynamic memory, leaving 1853 bytes for local variables. Maximum is 2048 bytes.
C:\Program Files (x86)\Arduino\hardware\tools\avr/bin/avrdude -CC:\Program Files (x86)\Arduino\hardware\tools\avr/etc/avrdude.conf -v -patmega328p -carduino -PCOM5 -b57600 -D -Uflash:w:C:\Users\Owner\AppData\Local\Temp\arduino_build_457862/LockCode.ino.hex:i 

avrdude: Version 6.3, compiled on Jan 17 2017 at 12:00:53
         Copyright (c) 2000-2005 Brian Dean, http://www.bdmicro.com/
         Copyright (c) 2007-2014 Joerg Wunsch

         System wide configuration file is ""C:\Program Files (x86)\Arduino\hardware\tools\avr/etc/avrdude.conf""

         Using Port                    : COM5
         Using Programmer              : arduino
         Overriding Baud Rate          : 57600


This bottom line (of what I have posted) says what your device's default baudrate is. For me, I changed Serial.begin(9600); --> Serial.begin(57600); and checked that the bottom right corner of my Arduino Serial Terminal read 57600.

After I ran this, and it worked, I was able to switch back to 9600 and get non-garbled data. Arduino seems to be finicky...
",0.0,0.0
876,arduino.stackexchange.com,sachleen,3.19631389410123,4.5490368653129645,3.885616863885313,7.147590920649593,2.8000789651738187,2.5189577997809622,Project Showcase '14,"
   
  
  The logo is a derivative of the Arduino Community Logo licensed under Creative Commons license CC-SA-BY-NC 3.0 


Update: Winners Announced

The winners of the contest have been announced. Please see the Meta post for details.

To celebrate 10 years of Arduino, we are proud to announce the first event ever on Arduino Stack Exchange.


  Get your boards and soldering equipment out, dig out the ICs and
  resistors. The first Arduino Stack Exchange contest is just round the
  corner. We will be looking for interesting projects that are built
  using Arduinos. The contest is aimed towards sharing, discussing and
  providing feedback on projects that you and other members are working
  on. See announcement post


Details:


The prize is an official Stack Exchange t-shirt
Limit two entries per person. If more than two are provided, only the first two will be considered. 
Clones are allowed.
Projects for consideration will be accepted through March 29th, 2014 at 4:00 UTC. The question will still remain open in case someone wants to show off their project they made on Arduino Day 2014.


Visit the Meta post for discussion about this event and further information.

Answer Format

You may post up to two projects (as two separate answers) as entries for the contest. All extra entries will be deleted. Consider following the following template for entries:


  Project Title
  
  Very Brief Description
  
  Description
  
  What is your project? What does it do? What problem does it solve?
  
  Design
  
  Things to include in this section:
  
  
  Schematics and other design documentation. Fritzing is a good tool for drawing breadboard schematics like the one shown in the
  project logo above.
  Components used to build the project
  Pictures or video
  
  
  Conclusion
  
  Final thoughts. What did you learn from doing this project? What would
  you do differently if you had to start over?


You can copy/paste the following text if you want to use this template.

# Project Title
**Very Brief Description**

# Description
What is your project? What does it do? What problem does it solve?

# Design
Things to include in this section:

- Schematics and other design documentation. [Fritzing][8] is a good tool for drawing breadboard schematics like the one shown in the project logo above.
- Components used to build the project
- Pictures or video

# Conclusion
Final thoughts. What did you learn from doing this project? What would you do differently if you had to start over?


Prizes

There are two prizes! The winner will be the submission getting the maximum number of upvotes (downvotes do not count) and will get a Stack Exchange T-shirt*! There will be something for the runner-up as well. The runner-up will be decided at the discretion of the event organizers.

*Certain restrictions may apply. International shipping may take a few weeks. 

Where do I submit my projects?

Post your projects as answers to this post.
",Jesse Laning,"ShiftLCD

AVR based, Arduino compatible, board that mounts to the back of an 8x1 up to 20x4 Character LCD Screen.

Description

I just designed this board and the custom library to make it easier to use and LCD. Though they are pretty easy to use at the moment. It cuts down the number of output pins used from 6 to 3. It also has the option to expand the I/O by adding more shift registers on to the one that drives the display. The processor used is an ATTiny45 or ATTiny85 which has, after using the shift register, digital pins 1 (PWM) and 4 available and analog pin 2 (same pin as digital pin 4) available.

Design


OSH Park permalink which has parts listed
Arduino Library






Challenges

One unforeseen challenge I faced was when I started I was using digital pins 0-2 to run the shift register, these also happened to be the programming pins (MISO, MOSI, SCK). So every time I reprogrammed the device the LCD would get sent a whole bunch of gibberish messages where the power would have to be turned off in order to reset the display. I solved this problem by moving the shift registers latch pin to digital pin 3 which is not a programming pin. Solving this also solved another problem for me because when I moved the latch pin it opened up digital pin 1 which had PWM usage, allowing for more things to be done with the board.

Conclusion

Granted this may not be the coolest product or idea, it still has its uses. The answer the question directly, ""What did you learn from doing this project"" I learned how to design from start to finish a PCB board. If I could do anything differently it would have been to use surface mount parts instead of through hole, then again it is just a prototype, one-off board. 
",2.0184192764733138,0.0
876,arduino.stackexchange.com,sachleen,3.19631389410123,4.5490368653129645,3.885616863885313,7.147590920649593,2.8000789651738187,2.5189577997809622,Project Showcase '14,"
   
  
  The logo is a derivative of the Arduino Community Logo licensed under Creative Commons license CC-SA-BY-NC 3.0 


Update: Winners Announced

The winners of the contest have been announced. Please see the Meta post for details.

To celebrate 10 years of Arduino, we are proud to announce the first event ever on Arduino Stack Exchange.


  Get your boards and soldering equipment out, dig out the ICs and
  resistors. The first Arduino Stack Exchange contest is just round the
  corner. We will be looking for interesting projects that are built
  using Arduinos. The contest is aimed towards sharing, discussing and
  providing feedback on projects that you and other members are working
  on. See announcement post


Details:


The prize is an official Stack Exchange t-shirt
Limit two entries per person. If more than two are provided, only the first two will be considered. 
Clones are allowed.
Projects for consideration will be accepted through March 29th, 2014 at 4:00 UTC. The question will still remain open in case someone wants to show off their project they made on Arduino Day 2014.


Visit the Meta post for discussion about this event and further information.

Answer Format

You may post up to two projects (as two separate answers) as entries for the contest. All extra entries will be deleted. Consider following the following template for entries:


  Project Title
  
  Very Brief Description
  
  Description
  
  What is your project? What does it do? What problem does it solve?
  
  Design
  
  Things to include in this section:
  
  
  Schematics and other design documentation. Fritzing is a good tool for drawing breadboard schematics like the one shown in the
  project logo above.
  Components used to build the project
  Pictures or video
  
  
  Conclusion
  
  Final thoughts. What did you learn from doing this project? What would
  you do differently if you had to start over?


You can copy/paste the following text if you want to use this template.

# Project Title
**Very Brief Description**

# Description
What is your project? What does it do? What problem does it solve?

# Design
Things to include in this section:

- Schematics and other design documentation. [Fritzing][8] is a good tool for drawing breadboard schematics like the one shown in the project logo above.
- Components used to build the project
- Pictures or video

# Conclusion
Final thoughts. What did you learn from doing this project? What would you do differently if you had to start over?


Prizes

There are two prizes! The winner will be the submission getting the maximum number of upvotes (downvotes do not count) and will get a Stack Exchange T-shirt*! There will be something for the runner-up as well. The runner-up will be decided at the discretion of the event organizers.

*Certain restrictions may apply. International shipping may take a few weeks. 

Where do I submit my projects?

Post your projects as answers to this post.
",hek,"

- Learn how to create your own low cost wireless sensors and connect them to the world.

http://www.mysensors.org

We call it ""Internet of Your Things"" 

Description

We've combined the Arduino platform with a small radio transceiver into a fun, flexible world of low cost wireless sensors.

All the nitty-gritty details about the sensor communication has been packaged into a convenient software library so you don't have to worry about them.

It is as easy as 1, 2, 3.



Connect the parts. 2. Download the provided examples. 3. Start measuring and controlling the world!


Read more about how the sensor network is automatically being formed using our Arduino Library on the site. It basically forms a star network and can reach hundred of meters.



In the middle you place an Arduion or Raspberry gateway that collects the information from your sensors.




Design and schematics

Here is one of the prototype motion sensors I created to control the garden light outside of my house. The motions status is sent to my HA controller which turns on the light (via z-wave) when motion has been detected. A light sensor (not in the image) makes sure only to turn on the lights at night.


You will find all the build instructions here:
http://www.mysensors.org/build/

Othe site there is also easy-to-follow build instructions for a bunch of other wireless sensors and actuators. Here are some examples:

Distance Sensor, Motion sensor, Relay actuator, Humidity, Light, Pressure, Rain, Temperature, ... 

Conclusion

The project is still in the starting blocks and we hope to provide plugins for a growing list of Home Automation controllers. The first thing on our list right now is to provide a DIY controller that provides a free cloud storage for your sensor data.



See you @ mysensors.org

/Henrik Ekblad (the creator of the Open Source Arduino Library used for the communication between the sensors) 


UPDATE 27/3. Made the example more concrete and added my affiliation with the open source project. 

",1.8130338153834453,0.0
12,arduino.stackexchange.com,JVarhol,2.516310727213411,3.2426064375732064,0.0,2.8996623536012045,2.1501080437122084,2.468214578084615,Installing a different firmware on Arduino,"Is it possible to upgrade the firmware on an Arduino so that it can do more things such as change undervolting/ overvolting in order to provide more processing power. To do this you would have to most likely re flash the chip itself, so how would that be accomplished?
",mpflaga,"Note the below chart, in regard to your under/over volting the device for different F_CPU, indicates the relationship. As a result you find most Arduino's run at 5V and a clock rate of 16MHz. While there are some 3.3V variants that run at 8MHz. 



However, the core library provided with the IDE typically has specific #if's for both 8 and 16 MHz F_CPU speeds, not using a formula in most places.

Hence it is possible to do what you ask. However, you will find the core library limitations affecting. Tipping the cost vs benefit ratio, to that of the very intent. And then likely one would leave the Stock IDE and core libraries to a more makefile method.
",2.0184192764733138,0.0
12,arduino.stackexchange.com,JVarhol,2.516310727213411,3.2426064375732064,0.0,2.8996623536012045,2.1501080437122084,2.468214578084615,Installing a different firmware on Arduino,"Is it possible to upgrade the firmware on an Arduino so that it can do more things such as change undervolting/ overvolting in order to provide more processing power. To do this you would have to most likely re flash the chip itself, so how would that be accomplished?
",Connor Wolf,"To answer the aspect of your question regarding the ""firmware"" on the ATmega328p MCU used in most of the Arduino boards:  

There is no firmware on the ATmega at all aside from the bootloader. The programs you write are running directly on the hardware. 

There are certain ""fuse"" settings which are set with a ISP programmer. However, there are only 24 of them (three bytes), and they largely relate to low-level configuration, and are not what I think you're asking:


There is also the Bootloader, which is a small program that sits in a separate segment of the MCU's program memory and allows it to update itself at startup (which is how all arduinos are programmed). However, it only runs for a short period of time at startup, and is completely removed from memory after the MCU has jumped to the main program.

Lastly, there are auxiliary MCUs (ATmega16U2/8U2) on most arduino boards that are used as USB-serial interfaces, that can be updated to behave differently (e.g. emulate a keyboard/mouse), but again, this isn't actually a change to the core processor, so whether it counts as ""installing a different firmware"" depends on how you define the arduino.

Really, I'd strongly reccomend reading the ATmega328P datasheet. This is the documentation for the MCU that basically forms the ""Arduino"". It should address what seems to be misconceptions. 
",2.342493489840041,0.0
105,arduino.stackexchange.com,JVarhol,3.542444786382093,6.250150832924823,2.6380976008102532,6.07741182124643,3.368817748986503,2.447919563032256,"Programming an Arduino using Python, rather than C/C++","I am not very skilled with the C Language and I was wondering if there is a way in which python could be used to program an Arduino. This would most likely require a different IDE in order to be able to debug the scripts them self. 
",Peter Bloomfield,"It's going to be extremely difficult to get any kind of Python script running directly on the Arduino. The reason is that it's an interpreted language, so you would need the interpreter on-board in addition to the plain text script. There's probably not going to be enough memory for all of that.

Your best bet would probably be finding a way to compile a Python script to native machine code (which is how C/C++ works). I believe there are projects around to do something like that for other platforms, but (as far as I know) none which does it successfully for Arduino yet.

You might find some more useful information on this question at Stack Overflow: Is there a way to ""compile"" Python code onto an Arduino (Uno).
",3.6702498130436894,2.144146371199283
105,arduino.stackexchange.com,JVarhol,3.542444786382093,6.250150832924823,2.6380976008102532,6.07741182124643,3.368817748986503,2.447919563032256,"Programming an Arduino using Python, rather than C/C++","I am not very skilled with the C Language and I was wondering if there is a way in which python could be used to program an Arduino. This would most likely require a different IDE in order to be able to debug the scripts them self. 
",imlucky,"Yes. Python can be used to program an Arduino, simply by importing pyfirmata, which can interface the arduino with Python.
",-0.7808311632800138,0.0
117,arduino.stackexchange.com,JVarhol,3.876317060989049,5.680308314390186,4.739312802152743,6.965492072692873,4.065442451709963,3.2903934981987972,Is there a way to have more than 14 Output pins on arduino?,"Is it possible to have more than 14 output pins on the Arduino, I am working on a project in which I need to light up several LEDs individually. I only have an Arduino Uno, and I don't want to get a Mega. 
",Ricardo,"A common way to expand the set of available output pins on the Arduino is to use shift registers like the 74HC595 IC (link to datasheet).

You need 3 pins to control these chips: 


Clock
Latch
Data


In a program, you pass on the data one bit at a time to the shift register using the shiftOut() command, like so:

shiftOut(dataPin, clockPin, data); 


With that command, you set each of the 8 outputs on the 595 IC with the 8 bits in the data variable.

With one 595, you gain 5 pins (8 on the IC, but you spend 3 to talk to it). To get more outputs, you can daisy-chain a series of 595 together, by connecting its serial-out pin, to the data pin of the next one. You also must connect together the clock and latch pins of all of the 595 ICs.

The resulting circuit (using one 595) would look like this:



The figure above was taken from this codeproject.com webpage:


Arduino Platform - Working with Shift Registers


The latch pin is used to keep the 595 outputs steady while you are shifting out data into it, like so:

digitalWrite(latchPin, LOW);
shiftOut(dataPin, clockPin, data); 
digitalWrite(latchPin, HIGH);

",4.429206478390633,2.144146371199283
117,arduino.stackexchange.com,JVarhol,3.876317060989049,5.680308314390186,4.739312802152743,6.965492072692873,4.065442451709963,3.2903934981987972,Is there a way to have more than 14 Output pins on arduino?,"Is it possible to have more than 14 output pins on the Arduino, I am working on a project in which I need to light up several LEDs individually. I only have an Arduino Uno, and I don't want to get a Mega. 
",Madivad,"If it's all about LEDs, what about WS2812B LED strips, or just the driver chips themselves? You can control a virtually unlimited number of LEDs using just one pin! 

Although people are use to these in strips, they are available as standalone LEDs (known as neo pixels on Adafruit). Or if you're only driving a single colour, each WS2811 chip could control 3 LEDs by using each of the RGB outputs for a single LED each. 

I recently just created created a project that uses 5 such LEDs: Door1 open/closed, Door2 open/closed, motor1 active, motor2 active and power. The ""active"" LEDs are dual purpose since I have red being the input from active motor and green being active flag inside the Arduino.  

Point being, with 1 pin and the library installed, you can control any number of LEDs 
",1.5616623265600276,0.0
13,arduino.stackexchange.com,Jakub Arnold,3.23333855966647,5.0325777918539325,2.3696564010763717,5.136008818494832,3.0975374537210327,2.555725921437587,"What does it take to compile Linux on Arduino, if at all possible?","Is it possible to run Linux on Arduino? If yes, what steps and limitations need to be considered? If not, what are the limitations that prevent this?
",Connor Wolf,"The short answer is no.

Basically, you would need LOTS more ram then even the biggest ATmega has natively.

It is theoretically possible to add external hardware, and program the ATmega to emulate a more powerful CPU, and run linux on that. However, on a plain arduino, it is not possible.

It would be much more realistic to run linux on a Arduino Due, which is basically a AT91SAM3X8E CPU. However, you'd still need to add some additional SRAM and storage. 

There are things like the Arduino Yun, but that is really a entirely separate linux module on the same PCB as a ATmega32U4, so I don't know if you can really count it as an arduino.



Possibly relevant: What does it take to run embedded linux?
",2.1920702095301112,0.0
13,arduino.stackexchange.com,Jakub Arnold,3.23333855966647,5.0325777918539325,2.3696564010763717,5.136008818494832,3.0975374537210327,2.555725921437587,"What does it take to compile Linux on Arduino, if at all possible?","Is it possible to run Linux on Arduino? If yes, what steps and limitations need to be considered? If not, what are the limitations that prevent this?
",sa_leinad,"There is a board called the pcDuino that can run multiple variants of Linux such as Debian, Ubuntu, Open WRT, LEDE, Raspian PIXEL (just to mention a few). This board is not a native Arduino, rather Arduino AtHeart, and is made by LinkSprite.


Arduino have a couple of boards that support running a variant of Linux called Linino:


The Arduino Yún is a microcontroller board based on the ATmega32u4 and the Atheros AR9331. The Atheros processor supports a Linux distribution based on OpenWrt named Linino OS. The board has built-in Ethernet and WiFi support, a USB-A port, micro-SD card slot, 20 digital input/output pins (7 of them can be used as PWM outputs and 12 as analog inputs), a 16 MHz crystal oscillator, a micro USB connection, an ICSP header, and 3 reset buttons.  
The new Arduino Tian board is powered by Atmel’s SAMD21 MCU, featuring a 32-bit ARM Cortex® M0+ core and a Qualcomm Atheros AR9342, which is an highly integrated MIPS processor operating at up to 533MHz and feature-rich IEEE802.11n 2x2 2.4/5 GHz dual-band WiFi module. Qualcomm Atheros MIPS supports a Linux distribution, based on OpenWRT named Linino. The Arduino Tian has also a build in 4GB eMMC memory that will can be helpful to build your projects. It is possible to Switch ON/OFF the Linux port from the MCU to reduce the power consumption.
Arduino Industrial 101 is an Evaluation board for Arduino 101 LGA module. The ATmega32u4 microcontroller is integrated in the baseboard. The module supports a Linux distribution based on OpenWRT named LininoOS. The board has built-in WiFi (IEEE 802.11b/g/n operations up to 150Mbps 1x1 2.4 GHz), 3 GPIOs (of which 2 can be used as PWM Outputs), 4 Analog Inputs, 1 USB, 1 Ethernet signal on pin headers and a built-in DC/DC converter. Check out the assembling guide and simply connect your board to a computer with a micro USB cable to get started.  

",0.7808311632800138,0.0
17,arduino.stackexchange.com,The Guy with The Hat,4.602386774928805,6.438300359472354,4.55109729863485,7.906895075444469,4.362900940257177,2.8163133963437663,"""avrdude: stk500_getsync(): not in sync: resp=0x00,"" aka Some Dude Named Avr Won't Let Me Upload My Program","I made an awesome program the other day, and I wanted to upload it to my Arduino. After clicking the upload button, some mean dude named avr came along and stopped me, saying:


  avrdude: stk500_getsync(): not in sync: resp=0x00


All I want to do is just upload my program, but avr won't let me. He's even unintelligible, so can someone tell me what the heck he's trying to say and how to get rid of him?



i.e.:

Whenever I try to upload a program to my Arduino, I get this error message:


  avrdude: stk500_getsync(): not in sync: resp=0x00


What does this mean, and how can I fix it?
",The Guy with The Hat,"This is caused by a generic connection error between your computer and the Arduino, and can result from many different specific problems.

Here are some easy things that can often fix this error:


Disconnect and reconnect the USB cable.
Press the reset button on the board.
Restart the Arduino IDE.
Make sure you select the right board in Tools ► Board ►, e.g. If you are using the Duemilanove 328, select that instead of Duemilanove 128. The board should say what version it is on the microchip.
Make sure you selected the right port in Tools ► Serial Port ►. One way to figure out which port it is on is by following these steps:


Disconnect the USB cable.
Go to Tools ► Serial Port ► and see which ports are listed (e.g. COM4 COM5 COM14).
Reconnect the USB cable.
Go back to Tools ► Serial Port ►, and see which port appeared that wasn't there before.

Make sure digital pins 0 and 1 do not have any parts connected, including any shields.


If none of those work, you will want to try to isolate the issue by replacing things: try a different computer on the same arduino, try a different arduino on the same computer, and try using a different USB cable.

If the issue is with the computer:


Double-check all computer-related issues in the ""easy fixes"" list above.
Reinstall the IDE.
Reinstall the drivers.


If the issue is with the Arduino:


Double-check all board-related issues in the ""easy fixes"" list above.
Make sure the microcontroller is seated correctly.
You may need to burn the bootloader.
Replace the microcontroller if you have another one handy nearby.
You may have bricked your Arduino. Sorry :(

",4.753280691757361,2.144146371199283
17,arduino.stackexchange.com,The Guy with The Hat,4.602386774928805,6.438300359472354,4.55109729863485,7.906895075444469,4.362900940257177,2.8163133963437663,"""avrdude: stk500_getsync(): not in sync: resp=0x00,"" aka Some Dude Named Avr Won't Let Me Upload My Program","I made an awesome program the other day, and I wanted to upload it to my Arduino. After clicking the upload button, some mean dude named avr came along and stopped me, saying:


  avrdude: stk500_getsync(): not in sync: resp=0x00


All I want to do is just upload my program, but avr won't let me. He's even unintelligible, so can someone tell me what the heck he's trying to say and how to get rid of him?



i.e.:

Whenever I try to upload a program to my Arduino, I get this error message:


  avrdude: stk500_getsync(): not in sync: resp=0x00


What does this mean, and how can I fix it?
",Mikech,"For people using Linux Mint I found that by selecting the ""TTY SO"" port instead of the one labeled ""Arduino"" it would work (I can't tell you exactly because I don't have that computer in front of me right now). 

Then the next time I used the Arduino I again got the same message so I switched back to the ""Arduino"" port and it has worked that way ever since.  

I am not as technically knowledgeable as the rest of you guys so I have no idea why this works or what the problem was, but it worked which is all I care about.  Maybe this will be useful to someone.
",1.5616623265600276,0.0
